city,state_name,county_name,lat,lng,zips,Article Title,Article Link,Article Description,Published,location_match,roberta_title,roberta_description,roberta_title_label,roberta_title_score,roberta_desc_label,roberta_desc_score
,California,,,,,AUDIO: Are oarfish linked to earthquakes?,http://www.bbc.co.uk/news/science-environment-24638595#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"HJ Walker from the Scripps Institution of Oceanography in California, looks at whether oarfish really are linked to earthquakes.","Wed, 23 Oct 2013 11:21:59 GMT",California,"('neutral', 0.9081230759620667)","('neutral', 0.9529808163642883)",neutral,0.908123076,neutral,0.952980816
,California,,,,,Humboldt squid's impressive dives,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-17117200,Scientists tag Humboldt squid as they dive through very low-oxygen waters off the coast of California.,"Wed, 22 Feb 2012 08:48:08 GMT",California,"('positive', 0.8015751838684082)","('neutral', 0.8133062124252319)",positive,0.801575184,neutral,0.813306212
,California,,,,,Scientists solve 'sliding rocks' puzzle,http://www.bbc.co.uk/news/blogs-news-from-elsewhere-28989520#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Scientists have finally worked out how rocks on a dry lake bed in California move across the ground.,"Fri, 29 Aug 2014 15:26:31 GMT",California,"('neutral', 0.7961879372596741)","('neutral', 0.878513753414154)",neutral,0.796187937,neutral,0.878513753
,California,,,,,VIDEO: Scientists study starving sea lion pups,http://www.bbc.co.uk/news/world-us-canada-21983196#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Efforts are being made to find out why hundreds of starving sea lion pups are washing up on the beaches of California.,"Sat, 30 Mar 2013 18:28:43 GMT",California,"('neutral', 0.5578951239585876)","('negative', 0.6587325930595398)",neutral,0.557895124,negative,0.658732593
,California,,,,,VIDEO: Astronauts praise Dragon craft,http://www.bbc.co.uk/news/science-environment-18221760#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The California SpaceX company has seen its unmanned Dragon cargo ship attach successfully to the International Space Station (ISS) for the first time.,"Sat, 26 May 2012 16:46:58 GMT",California,"('positive', 0.8078075647354126)","('neutral', 0.5002734065055847)",positive,0.807807565,neutral,0.500273407
,California,,,,,Sweat-powered 'phone battery' made,http://www.bbc.co.uk/news/science-environment-28791496#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A battery tattoo powered by perspiration has been unveiled by chemists in California.,"Thu, 14 Aug 2014 13:00:50 GMT",California,"('neutral', 0.6139284372329712)","('neutral', 0.8528496026992798)",neutral,0.613928437,neutral,0.852849603
,California,,,,,Skin transformed into brain cells,http://www.bbc.co.uk/go/rss/int/news/-/news/health-16788809,"Skin cells have been converted directly into cells which develop into the main components of the brain, by researchers in California.","Tue, 31 Jan 2012 00:13:22 GMT",California,"('neutral', 0.7819346189498901)","('neutral', 0.9405513405799866)",neutral,0.781934619,neutral,0.940551341
,California,,,,,VIDEO: Taps run dry amid California drought,http://www.bbc.co.uk/news/world-us-canada-28955153#sa-ns_mchannel=rssns_source=PublicRSS20-sa,California has been hit by its worst drought in a century and many say the problem is only going to get worse.,"Wed, 27 Aug 2014 13:14:20 GMT",California,"('neutral', 0.6954658031463623)","('negative', 0.9343914985656738)",neutral,0.695465803,negative,0.934391499
,California,,,,,California carbon trading passed,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-12016137,"California approves an extensive carbon-trading scheme, aimed at cutting greenhouse emissions by allowing firms to buy and sell polluting permits.","Fri, 17 Dec 2010 09:40:26 GMT",California,"('neutral', 0.7891461849212646)","('neutral', 0.8504507541656494)",neutral,0.789146185,neutral,0.850450754
,California,,,,,Solar Impulse sets off for California,http://www.bbc.co.uk/news/science-environment-36068059#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"The zero-fuel aeroplane, Solar Impulse, renews its effort to circumnavigate the globe, leaving Hawaii to fly across the Pacific Ocean to San Francisco.","Thu, 21 Apr 2016 16:36:30 GMT",California,"('neutral', 0.9065921306610107)","('neutral', 0.6666145324707031)",neutral,0.906592131,neutral,0.666614532
,California,,,,,'Owners' battle for giant emerald,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-11413132,"A California judge is being asked to determine the ownership of a giant emerald amid a six-way battle for the 380kg, $370m stone.","Sun, 26 Sep 2010 01:15:19 GMT",California,"('neutral', 0.8749476671218872)","('neutral', 0.9249067306518555)",neutral,0.874947667,neutral,0.924906731
,California,,,,,Then and now: A 'megadrought' in California,https://www.bbc.co.uk/news/science-environment-56225862,See how extreme weather has affected an vital reservoir in California.,"Thu, 04 Mar 2021 01:16:52 GMT",California,"('neutral', 0.7754020690917969)","('negative', 0.5406819581985474)",neutral,0.775402069,negative,0.540681958
,California,,,,,More men chat in girls' 'dialect',http://www.bbc.co.uk/news/science-environment-25232387#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"More men in California rise in pitch at the end of their sentences when talking, new research shows.","Fri, 06 Dec 2013 01:37:45 GMT",California,"('neutral', 0.7614957094192505)","('neutral', 0.8747828006744385)",neutral,0.761495709,neutral,0.874782801
,California,,,,,VIDEO: Endeavour on its final journey,http://www.bbc.co.uk/news/science-environment-19645533#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The Space Shuttle Endeavour left the Kennedy Space Center on its final journey before it is officially retired to a museum in California.,"Wed, 19 Sep 2012 12:12:46 GMT",California,"('neutral', 0.8383864164352417)","('neutral', 0.9218234419822693)",neutral,0.838386416,neutral,0.921823442
,California,,,,,Water use boosts California quakes,http://www.bbc.co.uk/news/science-environment-27393811#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Extracting water for human activities is increasing the number of small earthquakes being triggered in California.,"Wed, 14 May 2014 17:08:29 GMT",California,"('neutral', 0.7520560026168823)","('neutral', 0.5056392550468445)",neutral,0.752056003,neutral,0.505639255
,California,,,,,Hologram microscope spots E. coli,http://www.bbc.co.uk/go/rss/int/news/-/news/technology-14728722,Researchers in California have developed a portable microscope that uses holography to detect bacteria such as E. coli,"Thu, 01 Sep 2011 11:06:40 GMT",California,"('neutral', 0.8727267980575562)","('neutral', 0.8717697858810425)",neutral,0.872726798,neutral,0.871769786
,California,,,,,Can California save itself from the flames?,https://www.bbc.co.uk/news/world-us-canada-59266120?at_medium=RSSat_campaign=KARANGA,"Unprecedented drought and heat, combined with bad land management, have culminated in historic wildfires.","Sat, 13 Nov 2021 03:23:23 GMT",California,"('negative', 0.5822536945343018)","('negative', 0.8795269727706909)",negative,0.582253695,negative,0.879526973
,California,,,,,Artificial quakes rock 'hospital',http://www.bbc.co.uk/news/technology-17954352#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Engineers in California unleash high-intensity artificial earthquakes on a five-storey building packed with medical equipment,"Mon, 07 May 2012 01:52:04 GMT",California,"('neutral', 0.7135600447654724)","('neutral', 0.5002945065498352)",neutral,0.713560045,neutral,0.500294507
,California,,,,,Tesla in fatal California crash was on Autopilot,http://www.bbc.co.uk/news/world-us-canada-43604440,The company says a Model X vehicle involved in a fatal crash in the US was in Autopilot mode.,"Sat, 31 Mar 2018 10:24:42 GMT",California,"('negative', 0.6001514196395874)","('neutral', 0.5247110724449158)",negative,0.60015142,neutral,0.524711072
,California,,,,,VIDEO: Rubber chicken sent to edge of space,http://www.bbc.co.uk/news/technology-17793724#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A group of high school students in California have launched a rubber chicken to the edge of space, all in the name of science.","Fri, 20 Apr 2012 18:33:32 GMT",California,"('neutral', 0.6335826516151428)","('neutral', 0.5792060494422913)",neutral,0.633582652,neutral,0.579206049
,California,,,,,Lift-off for private space travel dream?,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-13335687,The California firm hoping to revolutionise space travel,"Mon, 09 May 2011 23:11:17 GMT",California,"('neutral', 0.9173611402511597)","('neutral', 0.509165346622467)",neutral,0.91736114,neutral,0.509165347
,California,,,,,VIDEO: Inside a space capsule of the future,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-13341469,Science correspondent David Shukman visited SpaceX's rocket factory in California for a look inside the prototype capsule.,"Mon, 09 May 2011 21:06:04 GMT",California,"('neutral', 0.8169705867767334)","('neutral', 0.8594030141830444)",neutral,0.816970587,neutral,0.859403014
,California,,,,,Ancient carvings vandalised in US,http://www.bbc.co.uk/news/world-us-canada-20404856#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Thieves use power saws to cut out and steal a series of ancient carvings sacred to Native Americans from a California cliff side.,"Tue, 20 Nov 2012 03:16:17 GMT",California,"('negative', 0.7309073209762573)","('negative', 0.5962970852851868)",negative,0.730907321,negative,0.596297085
,California,,,,,Drones take whale survey to the sky,http://www.bbc.co.uk/news/science-environment-32935898#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Scientists are using drones to monitor gray whales of the coast of California.,"Fri, 29 May 2015 23:13:12 GMT",California,"('neutral', 0.852742075920105)","('neutral', 0.9431905746459961)",neutral,0.852742076,neutral,0.943190575
,California,,,,,VIDEO: One of last six rare rhinos dies,http://www.bbc.co.uk/news/world-us-canada-30493888#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"One of the world's last remaining northern white rhinos has died at a zoo in California, the 44-year old male named Angalifu died of old age, leaving only five in the world.","Tue, 16 Dec 2014 13:09:45 GMT",California,"('negative', 0.6770043969154358)","('negative', 0.6790750026702881)",negative,0.677004397,negative,0.679075003
,California,,,,,Big names add glitz to science prize,http://www.bbc.co.uk/news/science-environment-29987154#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Top scientists have been awarded huge cash prizes at a ceremony on Sunday in California.,"Mon, 10 Nov 2014 12:16:16 GMT",California,"('neutral', 0.705425500869751)","('positive', 0.9419424533843994)",neutral,0.705425501,positive,0.941942453
,California,,,,,Light-powered bionic eye invented,http://www.bbc.co.uk/news/health-18061174#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A retinal implant - or bionic eye - which is powered by light has been invented by scientists at Stanford University in California.,"Mon, 14 May 2012 13:03:05 GMT",California,"('neutral', 0.688885509967804)","('neutral', 0.8267723321914673)",neutral,0.68888551,neutral,0.826772332
,California,,,,,Huge scale of California pollination event,http://www.bbc.co.uk/news/science-environment-21741651#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Billions of bees used as migrant workers in the US,"Tue, 26 Mar 2013 12:36:20 GMT",California,"('neutral', 0.7177113890647888)","('negative', 0.5007768869400024)",neutral,0.717711389,negative,0.500776887
,California,,,,,Surfer killed in US shark attack,http://www.bbc.co.uk/news/world-us-canada-20052152#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A 39-year-old surfer dies after a shark attack off the California coast - the second fatal incident there in two years.,"Wed, 24 Oct 2012 04:14:54 GMT",California,"('negative', 0.7325497269630432)","('negative', 0.8290078043937683)",negative,0.732549727,negative,0.829007804
,California,,,,,Ocean mud yields novel antibiotic,http://www.bbc.co.uk/news/science-environment-23523507#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A completely new and unusual antibiotic compound has been extracted from a marine microbe found in sediments off the coast of California.,"Wed, 31 Jul 2013 17:40:59 GMT",California,"('neutral', 0.6977226734161377)","('neutral', 0.8771806955337524)",neutral,0.697722673,neutral,0.877180696
,California,,,,,California hit by raging wildfires,http://www.bbc.co.uk/news/world-us-canada-28513217#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Two fast-moving fires in California destroy 10 homes and force the evacuation of hundreds more, as a man dies in a lightning strike in Los Angeles.","Mon, 28 Jul 2014 03:30:42 GMT",California,"('negative', 0.692972719669342)","('negative', 0.8425816297531128)",negative,0.69297272,negative,0.84258163
,California,,,,,Whale 'swallows' sea lion: 'It was a once-in-a-lifetime event',https://www.bbc.co.uk/news/newsbeat-49161923,Wildlife photographer Chase Dekker took the photos while whale watching in California.,"Tue, 30 Jul 2019 14:45:43 GMT",California,"('neutral', 0.6499437093734741)","('neutral', 0.8913587927818298)",neutral,0.649943709,neutral,0.891358793
,California,,,,,California fires: Sentinel satellite tracks wildfire smoke plume,http://www.bbc.co.uk/news/science-environment-42375062,Europe's new Sentinel-5P satellite captures a dramatic image of the smoke billowing away from wildfires.,"Sat, 16 Dec 2017 00:36:55 GMT",California,"('neutral', 0.8555396199226379)","('neutral', 0.7891738414764404)",neutral,0.85553962,neutral,0.789173841
,California,,,,,Computer made from tiny carbon tubes,http://www.bbc.co.uk/news/science-environment-24232896#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"The first working computer built with carbon nanotubes instead of silicon has been unveiled by scientists in California, and is named ""Cedric"".","Wed, 25 Sep 2013 21:47:38 GMT",California,"('neutral', 0.7262235879898071)","('positive', 0.5293415188789368)",neutral,0.726223588,positive,0.529341519
,California,,,,,Millions take part in California quake drill,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-11603515,Nearly eight million Californians have taken part in a mass earthquake drill.,"Fri, 22 Oct 2010 04:06:51 GMT",California,"('neutral', 0.8856896162033081)","('neutral', 0.7536957263946533)",neutral,0.885689616,neutral,0.753695726
,California,,,,,Climate change: California wildfires 'can now happen in any year',https://www.bbc.co.uk/news/science-environment-47444463,"Wet winters are no longer a guide to the severity of wildfires in California, a new study suggests.","Mon, 04 Mar 2019 20:01:38 GMT",California,"('neutral', 0.621600866317749)","('negative', 0.5395434498786926)",neutral,0.621600866,negative,0.53954345
,California,,,,,Hoodwinker sunfish: Rare fish washes up on California beach,https://www.bbc.co.uk/news/world-us-canada-47424072,"The seven-foot (2.1m) hoodwinker sunfish washes up in Santa Barbara, baffling scientists.","Sat, 02 Mar 2019 04:29:29 GMT",California,"('neutral', 0.8843544721603394)","('negative', 0.5871210098266602)",neutral,0.884354472,negative,0.58712101
,California,,,,,Virgin Galactic: Scots-born pilot rockets into space,https://www.bbc.co.uk/news/uk-scotland-47360492,Scotsman Dave Mackay piloted Virgin Galactic's rocket plane to 90km above California's Mojave Desert.,"Mon, 25 Feb 2019 13:58:37 GMT",California,"('neutral', 0.7275469899177551)","('neutral', 0.8396056294441223)",neutral,0.72754699,neutral,0.839605629
,California,,,,,Early man was 'ancient mariner',http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-12646364,"Studies of artefacts on islands off California exhibit differing hunting technologies and foods compared to inland cultures, researchers say.","Fri, 04 Mar 2011 13:14:30 GMT",California,"('neutral', 0.8819467425346375)","('neutral', 0.9274460077285767)",neutral,0.881946743,neutral,0.927446008
,California,,,,,VIDEO: California to cut carbon emissions,http://www.bbc.co.uk/news/world-us-canada-20883751#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A new system for cutting carbon emissions starts in California today.,"Tue, 01 Jan 2013 17:21:28 GMT",California,"('neutral', 0.8458472490310669)","('neutral', 0.8009662628173828)",neutral,0.845847249,neutral,0.800966263
,California,,,,,VIDEO: 'Dust devil' tornado in US,http://www.bbc.co.uk/news/world-us-canada-24150374#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A sandy tornado, known as a 'dust devil', has been caught on camera in northern California.","Wed, 18 Sep 2013 14:56:24 GMT",California,"('negative', 0.49116843938827515)","('neutral', 0.5915037393569946)",negative,0.491168439,neutral,0.591503739
,California,,,,,Zoo looks to nature for solutions,http://www.bbc.co.uk/news/technology-19424190#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"San Diego Zoo in California has opened a Centre for Bioinspiration, which aims to take ideas from nature to see if they can be applied to solve human issues.","Thu, 30 Aug 2012 12:23:40 GMT",California,"('neutral', 0.6564376354217529)","('neutral', 0.6230987906455994)",neutral,0.656437635,neutral,0.623098791
,California,,,,,Ancient whale bones found at zoo,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-11394524,A construction team has discovered a 24-foot long whale skeleton at the San Diego Zoo in California.,"Wed, 22 Sep 2010 20:26:42 GMT",California,"('neutral', 0.8595758676528931)","('neutral', 0.8911253213882446)",neutral,0.859575868,neutral,0.891125321
,California,,,,,One dead in SpaceShipTwo test crash,http://www.bbc.co.uk/news/world-us-canada-29857182#sa-ns_mchannel=rssns_source=PublicRSS20-sa,At least one person is dead and another injured after Virgin Galactic's SpaceShipTwo space tourism craft crashes in California.,"Fri, 31 Oct 2014 19:41:12 GMT",California,"('negative', 0.6971138715744019)","('negative', 0.841475784778595)",negative,0.697113872,negative,0.841475785
,California,,,,,US firms target astronaut flights,http://www.bbc.co.uk/news/science-environment-20964826#sa-ns_mchannel=rssns_source=PublicRSS20-sa,California's SpaceX company says it expects to start launching humans into orbit in its Dragon capsule in 2015.,"Thu, 10 Jan 2013 13:04:37 GMT",California,"('neutral', 0.7992767095565796)","('neutral', 0.6976292133331299)",neutral,0.79927671,neutral,0.697629213
,California,,,,,VIDEO: Tasmanian devils have new US home,http://www.bbc.co.uk/news/world-us-canada-24457021#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A group of Tasmanian devils have taken up residence in San Diego Zoo in California as part of a conservation programme to protect the endangered species.,"Wed, 09 Oct 2013 08:06:00 GMT",California,"('neutral', 0.816502571105957)","('neutral', 0.925483763217926)",neutral,0.816502571,neutral,0.925483763
,California,,,,,Baking soda 'sponge' to capture carbon,http://www.bbc.co.uk/news/science-environment-36197603#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Scientists in California are testing a spongy material made with the key ingredient of baking soda as means of capturing carbon emissions.,"Tue, 31 May 2016 10:03:27 GMT",California,"('neutral', 0.8156606554985046)","('neutral', 0.9116242527961731)",neutral,0.815660655,neutral,0.911624253
,California,,,,,California governor signs law for clean energy by 2045,https://www.bbc.co.uk/news/world-us-canada-45476865,Governor Jerry Brown signs legislation committing California to carbon-free electricity by 2045.,"Mon, 10 Sep 2018 21:40:48 GMT",California,"('neutral', 0.52687668800354)","('neutral', 0.5542279481887817)",neutral,0.526876688,neutral,0.554227948
,California,,,,,Images show decline of California's 'life source',https://www.bbc.co.uk/news/world-us-canada-58232044,Justin Sullivan has been following California's second-largest reservoir's falling water levels.,"Mon, 16 Aug 2021 23:13:44 GMT",California,"('negative', 0.7152714133262634)","('neutral', 0.8926616907119751)",negative,0.715271413,neutral,0.892661691
,California,,,,,Sunken shipping container visited,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-12718251,"A robotic sub revisits a shipping container lost off the coast of California in 2004, finding it teeming with underwater life.","Tue, 15 Mar 2011 12:54:18 GMT",California,"('neutral', 0.8331838846206665)","('neutral', 0.8163594007492065)",neutral,0.833183885,neutral,0.816359401
,California,,,,,Koko: Gorilla who mastered sign language dies in California,https://www.bbc.co.uk/news/world-us-canada-44559261,"Koko is said to have been able to communicate thoughts and feelings using more than 1,000 hand signs.","Thu, 21 Jun 2018 15:03:29 GMT",California,"('neutral', 0.630122184753418)","('neutral', 0.8828542232513428)",neutral,0.630122185,neutral,0.882854223
,California,,,,,Mountain lion kittens found living in US cave,https://www.bbc.co.uk/news/science-environment-44542883,Meet the new residents of a cave in California.,"Tue, 19 Jun 2018 21:58:23 GMT",California,"('neutral', 0.8893826007843018)","('neutral', 0.9323776364326477)",neutral,0.889382601,neutral,0.932377636
,California,,,,,Quake talk over beached 'sea snake',http://www.bbc.co.uk/news/world-us-canada-24619600#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Social media lights up with quake rumours after a giant oarfish once believed to be a sea serpent washes up in California - the second such discovery in days.,"Tue, 22 Oct 2013 19:53:08 GMT",California,"('neutral', 0.8647422790527344)","('neutral', 0.5033588409423828)",neutral,0.864742279,neutral,0.503358841
,California,,,,,Rare northern white rhino dies in US,http://www.bbc.co.uk/news/world-us-canada-30484529#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A male northern white rhinoceros named Angalifu has died at the San Diego Zoo in California, leaving only five of the species in the entire world.","Mon, 15 Dec 2014 15:28:20 GMT",California,"('negative', 0.5327557921409607)","('negative', 0.5829476714134216)",negative,0.532755792,negative,0.582947671
,California,,,,,SpaceX to attempt rocket recovery,http://www.bbc.co.uk/news/science-environment-29361000#sa-ns_mchannel=rssns_source=PublicRSS20-sa,California's SpaceX company will take the unusual step of trying to land part of its Falcon rocket after it launches a cargo mission to the space station on Tuesday.,"Tue, 06 Jan 2015 01:19:31 GMT",California,"('neutral', 0.7867799997329712)","('neutral', 0.9206346869468689)",neutral,0.78678,neutral,0.920634687
,California,,,,,California rats 'up for adoption',http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-11817720,"A Californian animal shelter seeks adoptive homes for 1,000 rats rescued from a house the rodents had infested and virtually destroyed.","Tue, 23 Nov 2010 02:00:20 GMT",California,"('neutral', 0.7582353353500366)","('neutral', 0.6300700902938843)",neutral,0.758235335,neutral,0.63007009
,California,,,,,Red tide: Electric blue waves wash California shore,http://www.bbc.co.uk/news/world-us-canada-44076902,Glowing blue algae have transformed California's coast.,"Thu, 10 May 2018 23:10:40 GMT",California,"('neutral', 0.9030771851539612)","('neutral', 0.5526314973831177)",neutral,0.903077185,neutral,0.552631497
,California,,,,,VIDEO: Giant 18ft fish found in California,http://www.bbc.co.uk/news/science-environment-24546693#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"An oarfish, measuring over 18ft long (5.5m), has been discovered off the south Californian coast.","Wed, 16 Oct 2013 08:59:01 GMT",California,"('neutral', 0.8695318698883057)","('neutral', 0.9116882681846619)",neutral,0.86953187,neutral,0.911688268
,California,,,,,VIDEO: Timelapse shows Virgin Galactic space ship,http://www.bbc.co.uk/news/uk-35610678#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Sir Richard Branson is preparing to unveil a new version of his Virgin Galactic space ship after months of preparation in the Mojave desert in California.,"Fri, 19 Feb 2016 09:04:28 GMT",California,"('neutral', 0.8166851997375488)","('neutral', 0.6216810345649719)",neutral,0.8166852,neutral,0.621681035
,California,,,,,Causes of deadly dry-lightning wildfires revealed,https://www.bbc.co.uk/news/science-environment-62406676?at_medium=RSSat_campaign=KARANGA,"The conditions for dry lightning, responsible for devastating California wildfires, have been identified.","Mon, 08 Aug 2022 16:24:19 GMT",California,"('negative', 0.699121356010437)","('negative', 0.8265262246131897)",negative,0.699121356,negative,0.826526225
,California,,,,,Camera seeks dark energy clues,http://www.bbc.co.uk/news/science-environment-31472416#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"California scientists have given details of a telescope camera they are assembling to study ""dark energy"".","Sat, 14 Feb 2015 15:33:13 GMT",California,"('neutral', 0.8878528475761414)","('neutral', 0.9471086859703064)",neutral,0.887852848,neutral,0.947108686
,California,,,,,Dead fish clog California marina,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-12682145,US officials fear a public health hazard after an estimated one million sardines that inexplicably washed up in a California marina begin to rot.,"Wed, 09 Mar 2011 01:04:48 GMT",California,"('negative', 0.7517843246459961)","('negative', 0.8186653852462769)",negative,0.751784325,negative,0.818665385
,California,,,,,AUDIO: Hungry goats to do battle with weeds,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-12679005,"A nature reserve in California is using hungry goats in the battle against invasive species. Danielle Lefer, from the Palos Verdes Peninsula Land Conservancy, explains the tactic.","Tue, 08 Mar 2011 15:56:40 GMT",California,"('neutral', 0.8128673434257507)","('neutral', 0.9174355864524841)",neutral,0.812867343,neutral,0.917435586
,California,,,,,President Obama in Yosemite: 'Climate change is a reality',http://www.bbc.co.uk/news/world-us-canada-36569614,President Barack Obama draws attention to the dangers of climate change while on a visit to Yosemite National Park in California.,"Sun, 19 Jun 2016 02:10:10 GMT",California,"('neutral', 0.828701913356781)","('neutral', 0.866256058216095)",neutral,0.828701913,neutral,0.866256058
,California,,,,,California votes to extend cap-and-trade climate law to 2030,http://www.bbc.co.uk/news/world-us-canada-40640445,Legislators vote to extend a programme that charges firms for releasing pollutants to the year 2030.,"Tue, 18 Jul 2017 10:50:03 GMT",California,"('neutral', 0.9190255403518677)","('neutral', 0.8842925429344177)",neutral,0.91902554,neutral,0.884292543
,California,,,,,First gene-editing in human body attempt,http://www.bbc.co.uk/news/health-42009929,"Gene-editing has been attempted on cells inside a patient, in a world first by doctors in California.","Thu, 16 Nov 2017 09:40:14 GMT",California,"('neutral', 0.861463189125061)","('neutral', 0.8855518698692322)",neutral,0.861463189,neutral,0.88555187
,California,,,,,SpaceX sends 60 more Starlink satellites into orbit,https://www.bbc.co.uk/news/science-environment-51013308,The California company's latest mission makes it the world's largest commercial satellite operator.,"Tue, 07 Jan 2020 03:28:56 GMT",California,"('neutral', 0.5112825632095337)","('positive', 0.6095141768455505)",neutral,0.511282563,positive,0.609514177
,California,,,,,Autism 'linked' to heavy traffic,http://www.bbc.co.uk/news/health-20493360#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The possibility that autism is linked to traffic pollution has been raised by researchers in California.,"Tue, 27 Nov 2012 03:14:46 GMT",California,"('neutral', 0.6361631751060486)","('neutral', 0.8020250797271729)",neutral,0.636163175,neutral,0.80202508
,California,,,,,California earthquake: Power 'restored to most' after 7.1-magnitude quake,https://www.bbc.co.uk/news/world-us-canada-48891511,Power has been restored to most homes that lost it in the 7.1-magnitude earthquake.,"Sat, 06 Jul 2019 18:56:52 GMT",California,"('neutral', 0.851159393787384)","('neutral', 0.7809752225875854)",neutral,0.851159394,neutral,0.780975223
,California,,,,,California’s Dixie Fire Keeps on Growing,https://earthobservatory.nasa.gov/images/148669/californias-dixie-fire-keeps-on-growing,The largest fire currently burning in the United States continues to produce enormous plumes of smoke.,"Fri, 06 Aug 2021 17:22:02 -0400",California,"('neutral', 0.6393422484397888)","('negative', 0.7264058589935303)",neutral,0.639342248,negative,0.726405859
,California,,,,,California Burning,https://earthobservatory.nasa.gov/images/148731/california-burning,"Several destructive fires have charred landscapes in northern California, and their emissions are adding up.","Fri, 20 Aug 2021 15:35:10 -0400",California,"('negative', 0.5927794575691223)","('negative', 0.8778197765350342)",negative,0.592779458,negative,0.877819777
,California,,,,,A Multi-Dimensional Fire Challenge,https://earthobservatory.nasa.gov/images/148913/a-multi-dimensional-fire-challenge,"Accumulating fuels and rising populations are contributing to California’s large, destructive fires.","Tue, 05 Oct 2021 18:42:46 -0400",California,"('neutral', 0.8370751738548279)","('negative', 0.8597519397735596)",neutral,0.837075174,negative,0.85975194
,California,,,,,Fire Encroaching on Giant Sequoias,https://earthobservatory.nasa.gov/images/148840/fire-encroaching-on-giant-sequoias,"In the midst of another brutal fire season, several of California’s natural treasures have also been threatened.","Thu, 16 Sep 2021 17:18:52 -0400",California,"('neutral', 0.6121939420700073)","('negative', 0.855503261089325)",neutral,0.612193942,negative,0.855503261
,California,,,,,Mapping Methane Emissions in California,https://earthobservatory.nasa.gov/images/148806/mapping-methane-emissions-in-california,"Using precision instruments and new mapping and machine-learning tools, a research team has been pinpointing sources of the greenhouse gas.","Thu, 09 Sep 2021 00:00:00 -0400",California,"('neutral', 0.9474077820777893)","('neutral', 0.9077686071395874)",neutral,0.947407782,neutral,0.907768607
,California,,,,,California’s Nightmare Fire Season Continues,https://earthobservatory.nasa.gov/images/147363/californias-nightmare-fire-season-continues,Another stretch of intense heat has reinvigorated the state’s brutal 2020 fire season.,"Fri, 02 Oct 2020 17:48:42 -0400",California,"('negative', 0.8815217018127441)","('negative', 0.6489124298095703)",negative,0.881521702,negative,0.64891243
,California,,,,,Precipitation Piles on in California,https://www.earthobservatory.nasa.gov/images/151107/precipitation-piles-on-in-california,Successive atmospheric rivers in March dropped even more rain and snow throughout the state.,"Fri, 17 Mar 2023 17:38:02 -0400",California,"('neutral', 0.7907537817955017)","('neutral', 0.6508748531341553)",neutral,0.790753782,neutral,0.650874853
,California,,,,,Mountain Pass Rare Earth Mine,https://www.earthobservatory.nasa.gov/images/151085/mountain-pass-rare-earth-mine,The mountains of southeastern California are home to a large rare-earth element mine.,"Wed, 15 Mar 2023 00:00:00 -0400",California,"('neutral', 0.8838563561439514)","('neutral', 0.8205427527427673)",neutral,0.883856356,neutral,0.820542753
